ti,   y,   u
383429.000000,   57.570648,   49.790039
383512.000000,   57.098236,   49.785461
383611.000000,   57.051544,   49.785461
383712.000000,   57.738190,   49.785461
383822.000000,   57.860413,   49.782410
383935.000000,   57.388000,   49.777832
384013.000000,   57.173767,   49.782410
384112.000000,   57.723083,   49.785461
384211.000000,   57.922211,   49.774780
384332.000000,   58.135071,   49.777832
384411.000000,   57.784882,   49.777832
384511.000000,   57.647552,   49.777832
384611.000000,   57.784882,   49.790039
384727.000000,   58.562164,   49.777832
384810.000000,   58.150177,   49.785461
384912.000000,   57.540436,   49.777832
385026.000000,   57.723083,   49.790039
385113.000000,   57.875519,   49.777832
385206.000000,   58.959045,   49.782410
385311.000000,   58.486633,   49.785461
385407.000000,   57.769775,   49.785461
385532.000000,   57.692871,   49.785461
385606.000000,   57.907104,   49.777832
385711.000000,   58.334198,   49.777832
385806.000000,   58.776398,   49.790039
385912.000000,   58.211975,   49.785461
386019.000000,   58.211975,   49.785461
386114.000000,   58.104858,   49.790039
386226.000000,   58.623962,   49.793091
386312.000000,   58.654175,   49.782410
386411.000000,   58.516846,   49.790039
386512.000000,   58.974152,   49.777832
386616.000000,   58.593750,   49.790039
386733.000000,   58.898621,   49.790039
386811.000000,   58.776398,   49.782410
386912.000000,   59.248810,   49.785461
387012.000000,   58.791504,   49.785461
387126.000000,   58.287506,   49.790039
387208.000000,   58.349304,   49.793091
387312.000000,   59.233704,   49.785461
387407.000000,   59.263916,   49.770203
387512.000000,   59.005737,   49.785461
387611.000000,   58.439941,   49.774780
387712.000000,   58.501740,   49.793091
387806.000000,   58.669281,   49.790039
387912.000000,   59.355927,   49.782410
388010.000000,   59.508362,   49.782410
388112.000000,   59.111481,   49.782410
388210.000000,   58.836823,   49.785461
388331.000000,   58.424835,   49.777832
388407.000000,   59.096375,   49.790039
388511.000000,   59.051056,   49.790039
388611.000000,   59.111481,   49.793091
388717.000000,   59.066162,   49.790039
388836.000000,   59.585266,   49.777832
388913.000000,   58.974152,   49.782410
389011.000000,   59.051056,   49.782410
389141.000000,   58.868408,   49.785461
389206.000000,   59.203491,   49.782410
389313.000000,   59.675903,   49.774780
389431.000000,   59.890137,   49.777832
389514.000000,   59.813232,   49.785461
389611.000000,   59.859924,   49.777832
389711.000000,   59.508362,   49.777832
389811.000000,   59.660797,   49.777832
389917.000000,   59.920349,   49.793091
390036.000000,   59.188385,   49.782410
390113.000000,   59.722595,   49.790039
390240.000000,   59.920349,   49.790039
390311.000000,   60.072784,   49.782410
390424.000000,   59.950562,   49.785461
390512.000000,   59.570160,   49.774780
390613.000000,   59.218597,   49.793091
390711.000000,   59.295502,   49.790039
390812.000000,   59.585266,   49.782410
390911.000000,   60.394135,   49.793091
391012.000000,   59.615479,   49.782410
391119.000000,   60.302124,   49.777832
391211.000000,   59.508362,   49.782410
391310.000000,   59.585266,   49.785461
391412.000000,   59.081268,   49.774780
391506.000000,   59.905243,   49.785461
391628.000000,   60.134583,   49.785461
391712.000000,   60.683899,   49.790039
391812.000000,   59.844818,   49.777832
391906.000000,   59.752808,   49.785461
392048.000000,   59.310608,   49.777832
392109.000000,   59.829712,   49.782410
392224.000000,   60.104370,   49.782410
392312.000000,   60.791016,   49.782410
392412.000000,   60.179901,   49.777832
392510.000000,   59.967041,   49.790039
392612.000000,   59.585266,   49.777832
392711.000000,   60.699005,   49.790039
392831.000000,   60.271912,   49.782410
392907.000000,   60.469666,   49.785461
393009.000000,   60.057678,   49.785461
393111.000000,   60.576782,   49.782410
393222.000000,   59.950562,   49.782410
393311.000000,   60.668793,   49.790039
393412.000000,   60.606995,   49.793091
393521.000000,   60.256805,   49.782410
393612.000000,   59.997253,   49.782410
393706.000000,   60.806122,   49.785461
393812.000000,   60.637207,   49.785461
393936.000000,   60.072784,   49.777832
394013.000000,   59.783020,   49.777832
394111.000000,   60.454559,   49.790039
394212.000000,   60.774536,   49.782410
394313.000000,   60.729218,   49.796143
394427.000000,   60.027466,   49.785461
394512.000000,   60.516357,   49.785461
394611.000000,   60.806122,   49.777832
394706.000000,   60.881653,   49.796143
394812.000000,   60.119476,   49.782410
394911.000000,   60.714111,   49.777832
395017.000000,   61.095886,   49.782410
395112.000000,   60.958557,   49.777832
395212.000000,   60.256805,   49.790039
395306.000000,   60.958557,   49.785461
395411.000000,   61.171417,   49.785461
395511.000000,   60.714111,   49.790039
395629.000000,   60.409241,   49.790039
395711.000000,   61.141205,   49.770203
395812.000000,   60.988770,   49.777832
395906.000000,   60.866547,   49.785461
396030.000000,   61.141205,   49.785461
396133.000000,   61.308746,   49.782410
396212.000000,   60.774536,   49.782410
396311.000000,   60.653687,   49.785461
396439.000000,   60.561676,   49.782410
396506.000000,   60.653687,   49.782410
396617.000000,   61.018982,   49.785461
396736.000000,   60.896759,   49.777832
396812.000000,   61.355438,   49.777832
396911.000000,   61.018982,   49.782410
397017.000000,   60.973663,   49.785461
397110.000000,   61.308746,   49.782410
397223.000000,   60.637207,   49.777832
397312.000000,   61.355438,   49.785461
397412.000000,   61.340332,   49.774780
397511.000000,   60.928345,   49.782410
397606.000000,   61.477661,   49.793091
397732.000000,   61.126099,   49.785461
397812.000000,   60.484772,   49.774780
397908.000000,   61.842957,   49.790039
398013.000000,   61.278534,   49.782410
398112.000000,   61.034088,   49.777832
398212.000000,   61.873169,   49.785461
398311.000000,   61.278534,   49.796143
398406.000000,   61.278534,   49.785461
398509.000000,   61.690521,   49.782410
398612.000000,   61.340332,   49.777832
398711.000000,   61.263428,   49.785461
398813.000000,   61.767426,   49.793091
398933.000000,   61.203003,   49.782410
399025.000000,   61.492767,   49.782410
399112.000000,   61.583405,   49.785461
399211.000000,   61.065674,   49.790039
399306.000000,   61.660309,   49.790039
399412.000000,   61.873169,   49.782410
399534.000000,   62.010498,   49.782410
399613.000000,   62.179413,   49.790039
399706.000000,   60.928345,   49.777832
399812.000000,   61.842957,   49.782410
399911.000000,   61.919861,   49.785461
400023.000000,   61.858063,   49.785461
400113.000000,   62.026978,   49.782410
400211.000000,   61.827850,   49.785461
400311.000000,   61.660309,   49.782410
400406.000000,   61.934967,   49.782410
400536.000000,   61.919861,   49.782410
400612.000000,   61.660309,   49.774780
400712.000000,   61.995392,   49.782410
400829.000000,   61.477661,   49.774780
400912.000000,   61.889648,   49.785461
401017.000000,   61.522980,   49.782410
401131.000000,   61.598511,   49.777832
401206.000000,   61.675415,   49.782410
401313.000000,   62.179413,   49.785461
401411.000000,   61.278534,   49.785461
401512.000000,   62.147827,   49.777832
401611.000000,   61.400757,   49.790039
401732.000000,   62.164307,   49.777832
401807.000000,   62.529602,   49.790039
401912.000000,   61.767426,   49.790039
402012.000000,   62.042084,   49.777832
402111.000000,   62.544708,   49.774780
402206.000000,   61.965179,   49.777832
402312.000000,   61.965179,   49.790039
402406.000000,   62.621613,   49.785461
402511.000000,   61.630096,   49.774780
402610.000000,   62.499390,   49.785461
402712.000000,   62.194519,   49.782410
402816.000000,   62.102509,   49.785461
402936.000000,   62.850952,   49.777832
403008.000000,   61.873169,   49.782410
403112.000000,   62.042084,   49.770203
403211.000000,   62.392273,   49.785461
403321.000000,   61.904755,   49.790039
403410.000000,   62.697144,   49.774780
403514.000000,   62.713623,   49.782410
403611.000000,   62.422485,   49.790039
403746.000000,   63.018494,   49.777832
403810.000000,   62.499390,   49.782410
403918.000000,   62.285156,   49.790039
404035.000000,   62.239838,   49.785461
404113.000000,   61.904755,   49.785461
404211.000000,   63.003387,   49.790039
404312.000000,   62.301636,   49.770203
404406.000000,   62.544708,   49.785461
404526.000000,   62.636719,   49.790039
404641.000000,   62.132721,   49.785461
404712.000000,   62.331848,   49.785461
404812.000000,   62.850952,   49.774780
404911.000000,   62.422485,   49.782410
405032.000000,   63.048706,   49.782410
405111.000000,   62.651825,   49.790039
405214.000000,   62.438965,   49.785461
405312.000000,   63.140717,   49.785461
405411.000000,   62.179413,   49.777832
405506.000000,   63.140717,   49.785461
405628.000000,   62.621613,   49.785461
405711.000000,   62.834473,   49.785461
405813.000000,   62.971802,   49.782410
405911.000000,   62.651825,   49.774780
406017.000000,   63.018494,   49.785461
406111.000000,   62.499390,   49.782410
406232.000000,   62.697144,   49.777832
406311.000000,   63.262939,   49.782410
406412.000000,   62.559814,   49.774780
406511.000000,   62.651825,   49.774780
406612.000000,   63.400269,   49.785461
406710.000000,   62.331848,   49.790039
406828.000000,   63.201141,   49.782410
406912.000000,   63.003387,   49.782410
407013.000000,   62.331848,   49.777832
407106.000000,   63.246460,   49.777832
407212.000000,   63.155823,   49.785461
407311.000000,   63.048706,   49.785461
407412.000000,   63.048706,   49.777832
407510.000000,   63.720245,   49.790039
407611.000000,   62.591400,   49.785461
407706.000000,   63.125610,   49.782410
407827.000000,   63.537598,   49.782410
407912.000000,   62.804260,   49.790039
408012.000000,   62.926483,   49.782410
408128.000000,   63.293152,   49.782410
408212.000000,   63.338470,   49.782410
408311.000000,   62.956696,   49.785461
408421.000000,   63.338470,   49.777832
408506.000000,   63.872681,   49.790039
408612.000000,   63.246460,   49.782410
408741.000000,   63.216248,   49.785461
408812.000000,   63.383789,   49.790039
408911.000000,   63.812256,   49.785461
409017.000000,   62.866058,   49.782410
409111.000000,   62.941589,   49.782410
409211.000000,   63.582916,   49.790039
409306.000000,   62.896271,   49.782410
409411.000000,   63.186035,   49.777832
409506.000000,   62.850952,   49.782410
409612.000000,   63.842468,   49.774780
409711.000000,   63.887787,   49.785461
409811.000000,   63.293152,   49.790039
409905.000000,   63.201141,   49.777832
410023.000000,   63.201141,   1.776733
410128.000000,   62.988281,   -0.193176
410212.000000,   63.613129,   -0.034485
410311.000000,   63.231354,   -0.031433
410412.000000,   63.368683,   -0.019226
410511.000000,   63.262939,   -0.016174
410620.000000,   63.735352,   -0.023804
410732.000000,   63.933105,   -0.023804
410806.000000,   63.475800,   -0.011597
410911.000000,   63.415375,   -0.019226
411017.000000,   63.902893,   -0.026855
411111.000000,   63.979797,   -0.019226
411217.000000,   63.917999,   -0.016174
411338.000000,   63.582916,   -0.019226
411412.000000,   63.140717,   -0.023804
411512.000000,   63.674927,   -0.031433
411611.000000,   62.911377,   -0.023804
411723.000000,   63.216248,   -0.019226
411811.000000,   63.308258,   -0.019226
411913.000000,   62.956696,   -0.023804
412018.000000,   63.201141,   -0.023804
412112.000000,   63.567810,   -0.031433
412212.000000,   62.941589,   -0.026855
412312.000000,   63.628235,   -0.019226
412405.000000,   63.750458,   -0.019226
412533.000000,   63.109131,   -0.019226
412605.000000,   63.872681,   -0.023804
412712.000000,   63.140717,   -0.026855
412812.000000,   63.475800,   -0.019226
412924.000000,   63.812256,   -0.023804
413014.000000,   62.971802,   -0.016174
413106.000000,   63.598022,   -0.019226
413209.000000,   63.216248,   -0.026855
413314.000000,   63.170929,   -0.023804
413434.000000,   63.628235,   -0.016174
413513.000000,   63.460693,   -0.031433
413611.000000,   63.003387,   -0.011597
413711.000000,   63.674927,   -0.011597
413805.000000,   63.582916,   -0.026855
413912.000000,   62.866058,   -0.019226
414017.000000,   63.506012,   -0.019226
414113.000000,   63.368683,   -0.019226
414211.000000,   62.804260,   -0.026855
414312.000000,   63.003387,   -0.031433
414411.000000,   62.499390,   -0.011597
414517.000000,   63.262939,   -0.019226
414633.000000,   62.850952,   -0.023804
414712.000000,   63.353577,   -0.016174
414811.000000,   63.445587,   -0.016174
414931.000000,   62.438965,   -0.023804
415026.000000,   63.048706,   -0.023804
415112.000000,   62.941589,   -0.019226
415211.000000,   62.438965,   -0.019226
415312.000000,   62.591400,   -0.026855
415406.000000,   63.018494,   -0.023804
415512.000000,   62.438965,   -0.019226
415611.000000,   62.911377,   -0.023804
415721.000000,   63.063812,   -0.023804
415805.000000,   62.941589,   -0.023804
415912.000000,   62.544708,   -0.023804
416021.000000,   63.216248,   -0.019226
416112.000000,   63.125610,   -0.016174
416233.000000,   62.392273,   -0.019226
416313.000000,   63.048706,   -0.008545
416412.000000,   62.789154,   -0.016174
416512.000000,   62.636719,   -0.026855
416613.000000,   62.576294,   -0.011597
416732.000000,   62.407379,   -0.023804
416807.000000,   63.018494,   -0.023804
416919.000000,   62.117615,   -0.019226
417005.000000,   62.072296,   -0.019226
417112.000000,   62.636719,   -0.019226
417211.000000,   62.591400,   -0.016174
417311.000000,   61.934967,   -0.016174
417428.000000,   62.606506,   -0.019226
417512.000000,   62.209625,   -0.019226
417611.000000,   62.209625,   -0.011597
417712.000000,   62.057190,   -0.023804
417817.000000,   62.866058,   -0.023804
417933.000000,   62.438965,   -0.019226
418013.000000,   62.789154,   -0.016174
418112.000000,   62.117615,   -0.016174
418211.000000,   62.728729,   -0.016174
418312.000000,   62.728729,   -0.019226
418411.000000,   62.362061,   -0.026855
418536.000000,   62.682037,   -0.011597
418609.000000,   62.117615,   -0.026855
418712.000000,   61.919861,   -0.016174
418810.000000,   62.651825,   -0.023804
418911.000000,   62.666931,   -0.023804
419048.000000,   62.285156,   -0.011597
419136.000000,   62.422485,   -0.016174
419209.000000,   61.873169,   -0.011597
419312.000000,   62.194519,   -0.026855
419411.000000,   62.209625,   -0.016174
419529.000000,   62.164307,   -0.019226
419606.000000,   62.239838,   -0.031433
419713.000000,   62.179413,   -0.019226
419828.000000,   61.980286,   -0.026855
419911.000000,   62.484283,   -0.019226
420018.000000,   61.630096,   49.782410
420127.000000,   62.454071,   49.782410
420208.000000,   62.469177,   49.777832
420312.000000,   61.522980,   49.785461
420410.000000,   62.331848,   49.782410
420512.000000,   62.484283,   49.785461
420607.000000,   61.889648,   49.782410
420729.000000,   62.147827,   49.785461
420812.000000,   62.819366,   49.790039
420912.000000,   61.995392,   49.785461
421006.000000,   62.087402,   49.782410
421126.000000,   62.697144,   49.774780
421213.000000,   62.132721,   49.782410
421312.000000,   61.995392,   49.785461
421406.000000,   62.392273,   49.790039
421512.000000,   62.362061,   49.782410
421611.000000,   61.858063,   49.785461
421712.000000,   61.690521,   49.785461
421816.000000,   62.606506,   49.782410
421913.000000,   61.965179,   49.782410
422025.000000,   62.316742,   49.785461
422112.000000,   63.018494,   49.793091
