File_Record_0005.rec ( 40391 Echant/voies ) Période acquisition :10ms
Date :6/16/2023 4:08:55 PM Fmax 0.7 Hz
t	y	u	
331860.000000	5.5176e+001	4.9529e+001	
331870.000000	5.4993e+001	4.9533e+001	
331880.000000	5.5298e+001	4.9533e+001	
331890.000000	5.5008e+001	4.9522e+001	
331900.000000	5.5481e+001	4.9525e+001	
331910.000000	5.5145e+001	4.9525e+001	
331920.000000	5.5496e+001	4.9533e+001	
331930.000000	5.5435e+001	4.9529e+001	
331940.000000	5.5374e+001	4.9525e+001	
331950.000000	5.5725e+001	4.9533e+001	
331960.000000	5.5145e+001	4.9533e+001	
331970.000000	5.5786e+001	4.9533e+001	
331980.000000	5.5008e+001	4.9529e+001	
331990.000000	5.5695e+001	4.9522e+001	
332000.000000	5.4916e+001	4.9525e+001	
332010.000000	5.5450e+001	4.9525e+001	
332020.000000	5.5084e+001	4.9529e+001	
332030.000000	5.5450e+001	4.9529e+001	
332040.000000	5.5222e+001	4.9525e+001	
332050.000000	5.5283e+001	4.9529e+001	
332060.000000	5.5222e+001	4.9522e+001	
332070.000000	5.5450e+001	4.9522e+001	
332080.000000	5.5008e+001	4.9533e+001	
332090.000000	5.5313e+001	4.9522e+001	
332100.000000	5.4840e+001	4.9522e+001	
332110.000000	5.5191e+001	4.9518e+001	
332120.000000	5.4779e+001	4.9525e+001	
332130.000000	5.4916e+001	4.9522e+001	
332140.000000	5.4672e+001	4.9518e+001	
332150.000000	5.4703e+001	4.9529e+001	
332160.000000	5.4993e+001	4.9525e+001	
332170.000000	5.4642e+001	4.9525e+001	
332180.000000	5.5054e+001	4.9533e+001	
332190.000000	5.4672e+001	4.9533e+001	
332200.000000	5.5222e+001	4.9525e+001	
332210.000000	5.4565e+001	4.9518e+001	
332220.000000	5.5222e+001	4.9533e+001	
332230.000000	5.4688e+001	4.9529e+001	
332240.000000	5.5084e+001	4.9522e+001	
332250.000000	5.4749e+001	4.9537e+001	
332260.000000	5.5038e+001	4.9525e+001	
332270.000000	5.4871e+001	4.9522e+001	
332280.000000	5.5298e+001	4.9533e+001	
332290.000000	5.4993e+001	4.9525e+001	
332300.000000	5.5466e+001	4.9518e+001	
332310.000000	5.5176e+001	4.9522e+001	
332320.000000	5.5466e+001	4.9525e+001	
332330.000000	5.5328e+001	4.9518e+001	
332340.000000	5.5481e+001	4.9533e+001	
332350.000000	5.5283e+001	4.9529e+001	
332360.000000	5.5389e+001	4.9533e+001	
332370.000000	5.5420e+001	4.9525e+001	
332380.000000	5.5405e+001	4.9525e+001	
332390.000000	5.5649e+001	4.9525e+001	
332400.000000	5.5344e+001	4.9525e+001	
332410.000000	5.5817e+001	4.9525e+001	
332420.000000	5.5359e+001	4.9529e+001	
332430.000000	5.7053e+001	4.9522e+001	
332440.000000	5.5115e+001	3.8991e+001	
332450.000000	5.5649e+001	3.0730e+001	
332460.000000	5.5130e+001	2.1515e+001	
332470.000000	5.5450e+001	1.6976e+001	
332480.000000	5.5099e+001	1.1877e+001	
332490.000000	5.5161e+001	9.3543e+000	
332500.000000	5.4993e+001	6.5098e+000	
332510.000000	5.5008e+001	5.0951e+000	
332520.000000	5.5038e+001	3.5027e+000	
332530.000000	5.4916e+001	2.7045e+000	
332540.000000	5.5374e+001	1.8156e+000	
332550.000000	5.4962e+001	1.3542e+000	
332560.000000	5.5542e+001	8.5865e-001	
332570.000000	5.5191e+001	6.0143e-001	
332580.000000	5.5679e+001	3.2530e-001	
332590.000000	5.5542e+001	1.5887e-001	
332600.000000	5.5679e+001	-3.7826e-003	
332610.000000	5.5664e+001	-9.4564e-002	
332620.000000	5.5618e+001	-1.7400e-001	
332630.000000	5.5618e+001	-1.6643e-001	
332640.000000	5.5420e+001	-1.0213e-001	
332650.000000	5.5527e+001	-6.8086e-002	
332660.000000	5.5145e+001	-3.7826e-002	
332670.000000	5.5420e+001	-3.0261e-002	
332680.000000	5.4932e+001	-3.7826e-003	
332690.000000	5.5191e+001	1.8913e-002	
332700.000000	5.4947e+001	1.1348e-002	
332710.000000	5.5176e+001	0.0000e+000	
332720.000000	5.5054e+001	-1.8913e-002	
332730.000000	5.5099e+001	-4.1608e-002	
332740.000000	5.5283e+001	-4.5391e-002	
332750.000000	5.5237e+001	-3.4043e-002	
332760.000000	5.5557e+001	-1.5130e-002	
332770.000000	5.5435e+001	-3.7826e-003	
332780.000000	5.5679e+001	0.0000e+000	
332790.000000	5.5420e+001	-3.7826e-003	
332800.000000	5.5481e+001	-1.5130e-002	
332810.000000	5.5542e+001	-3.0261e-002	
332820.000000	5.5145e+001	-3.0261e-002	
332830.000000	5.5481e+001	-3.0261e-002	
332840.000000	5.4825e+001	-2.2695e-002	
332850.000000	5.5267e+001	-1.1348e-002	
332860.000000	5.4672e+001	-1.5130e-002	
332870.000000	5.5161e+001	-7.5652e-003	
332880.000000	5.4749e+001	-1.1348e-002	
332890.000000	5.4932e+001	-2.6478e-002	
332900.000000	5.4993e+001	-3.0261e-002	
332910.000000	5.4810e+001	-3.4043e-002	
332920.000000	5.5466e+001	-1.8913e-002	
332930.000000	5.4916e+001	-2.2695e-002	
332940.000000	5.5740e+001	-3.7826e-003	
332950.000000	5.5023e+001	-1.5130e-002	
332960.000000	5.5832e+001	-2.2695e-002	
332970.000000	5.5145e+001	-3.0261e-002	
332980.000000	5.5740e+001	-3.0261e-002	
332990.000000	5.5496e+001	-2.2695e-002	
333000.000000	5.5466e+001	-1.8913e-002	
333010.000000	5.5679e+001	-1.5130e-002	
333020.000000	5.5298e+001	-1.8913e-002	
333030.000000	5.5664e+001	-1.8913e-002	
333040.000000	5.5115e+001	-7.5652e-003	
333050.000000	5.5405e+001	-2.2695e-002	
333060.000000	5.5176e+001	-2.2695e-002	
333070.000000	5.5206e+001	-1.5130e-002	
333080.000000	5.5344e+001	-1.5130e-002	
333090.000000	5.5054e+001	-1.8913e-002	
333100.000000	5.5557e+001	-1.1348e-002	
333110.000000	5.5130e+001	-2.6478e-002	
333120.000000	5.5588e+001	-1.5130e-002	
333130.000000	5.5298e+001	-2.2695e-002	
333140.000000	5.5649e+001	-3.7826e-002	
333150.000000	5.5649e+001	-1.5130e-002	
333160.000000	5.5588e+001	-1.8913e-002	
333170.000000	5.5908e+001	-1.8913e-002	
333180.000000	5.5450e+001	-3.7826e-003	
333190.000000	5.5939e+001	-2.2695e-002	
333200.000000	5.5328e+001	-2.2695e-002	
333210.000000	5.5756e+001	-2.6478e-002	
333220.000000	5.5130e+001	-1.8913e-002	
333230.000000	5.5450e+001	-2.2695e-002	
333240.000000	5.4947e+001	-1.5130e-002	
333250.000000	5.5252e+001	-1.8913e-002	
333260.000000	5.4901e+001	-1.8913e-002	
333270.000000	5.4871e+001	-1.8913e-002	
333280.000000	5.4947e+001	-1.8913e-002	
333290.000000	5.4901e+001	-1.8913e-002	
333300.000000	5.5206e+001	-1.5130e-002	
333310.000000	5.5023e+001	-1.1348e-002	
333320.000000	5.5450e+001	-2.2695e-002	
333330.000000	5.5267e+001	-2.2695e-002	
333340.000000	5.5649e+001	-1.5130e-002	
333350.000000	5.5435e+001	-1.5130e-002	
333360.000000	5.5679e+001	-1.1348e-002	
333370.000000	5.5527e+001	-2.2695e-002	
333380.000000	5.5756e+001	-1.8913e-002	
333390.000000	5.5588e+001	-1.8913e-002	
333400.000000	5.5557e+001	-1.8913e-002	
333410.000000	5.5435e+001	-7.5652e-003	
333420.000000	5.5344e+001	-1.8913e-002	
333430.000000	5.5450e+001	-1.1348e-002	
333440.000000	5.5084e+001	-1.8913e-002	
333450.000000	5.5267e+001	-1.1348e-002	
333460.000000	5.5084e+001	-1.8913e-002	
333470.000000	5.5313e+001	-1.5130e-002	
333480.000000	5.5344e+001	-1.5130e-002	
333490.000000	5.5252e+001	-1.5130e-002	
333500.000000	5.5603e+001	-2.6478e-002	
333510.000000	5.5267e+001	-1.1348e-002	
333520.000000	5.5878e+001	-1.5130e-002	
333530.000000	5.5389e+001	-2.2695e-002	
333540.000000	5.6015e+001	-2.2695e-002	
333550.000000	5.5527e+001	-1.5130e-002	
333560.000000	5.5939e+001	-1.5130e-002	
333570.000000	5.5801e+001	-1.1348e-002	
333580.000000	5.5725e+001	-1.5130e-002	
333590.000000	5.5984e+001	-2.2695e-002	
333600.000000	5.5359e+001	-2.2695e-002	
333610.000000	5.5969e+001	-1.8913e-002	
333620.000000	5.5130e+001	-2.6478e-002	
333630.000000	5.5908e+001	-2.2695e-002	
333640.000000	5.4977e+001	-1.5130e-002	
333650.000000	5.5618e+001	-1.5130e-002	
333660.000000	5.5038e+001	-1.5130e-002	
333670.000000	5.5298e+001	-1.8913e-002	
333680.000000	5.5130e+001	-2.2695e-002	
333690.000000	5.5008e+001	-1.8913e-002	
333700.000000	5.5328e+001	-1.1348e-002	
333710.000000	5.5161e+001	-2.6478e-002	
333720.000000	5.5542e+001	-1.5130e-002	
333730.000000	5.5206e+001	-1.5130e-002	
333740.000000	5.5573e+001	-1.1348e-002	
333750.000000	5.5481e+001	-1.8913e-002	
333760.000000	5.5557e+001	-1.5130e-002	
333770.000000	5.5756e+001	-1.8913e-002	
333780.000000	5.5573e+001	-2.6478e-002	
333790.000000	5.5801e+001	-2.6478e-002	
333800.000000	5.5496e+001	-1.1348e-002	
333810.000000	5.5664e+001	-1.5130e-002	
333820.000000	5.5374e+001	-2.2695e-002	
333830.000000	5.5435e+001	-1.8913e-002	
333840.000000	5.5283e+001	-1.5130e-002	
333850.000000	5.5222e+001	-1.8913e-002	
333860.000000	5.5161e+001	-2.2695e-002	
333870.000000	5.5344e+001	2.8229e+001	
333880.000000	5.5206e+001	4.9363e+001	
333890.000000	5.5069e+001	4.9302e+001	
333900.000000	5.5145e+001	4.9336e+001	
333910.000000	5.4810e+001	4.9351e+001	
333920.000000	5.5283e+001	4.9385e+001	
333930.000000	5.4932e+001	4.9416e+001	
333940.000000	5.5191e+001	4.9431e+001	
333950.000000	5.4947e+001	4.9450e+001	
333960.000000	5.5313e+001	4.9461e+001	
333970.000000	5.4932e+001	4.9465e+001	
333980.000000	5.5435e+001	4.9484e+001	
333990.000000	5.5222e+001	4.9480e+001	
334000.000000	5.5328e+001	4.9495e+001	
334010.000000	5.5191e+001	4.9495e+001	
334020.000000	5.5389e+001	4.9506e+001	
334030.000000	5.5069e+001	4.9510e+001	
334040.000000	5.5481e+001	4.9510e+001	
334050.000000	5.5023e+001	4.9510e+001	
334060.000000	5.5588e+001	4.9503e+001	
334070.000000	5.5267e+001	4.9518e+001	
334080.000000	5.5725e+001	4.9510e+001	
334090.000000	5.5389e+001	4.9510e+001	
334100.000000	5.5832e+001	4.9510e+001	
334110.000000	5.5801e+001	4.9506e+001	
334120.000000	5.5801e+001	4.9529e+001	
334130.000000	5.5969e+001	4.9522e+001	
334140.000000	5.5786e+001	4.9510e+001	
334150.000000	5.5801e+001	4.9518e+001	
334160.000000	5.5847e+001	4.9510e+001	
334170.000000	5.5740e+001	4.9522e+001	
334180.000000	5.5817e+001	4.9522e+001	
334190.000000	5.5695e+001	4.9518e+001	
334200.000000	5.6000e+001	4.9522e+001	
334210.000000	5.5817e+001	4.9522e+001	
334220.000000	5.6107e+001	4.9518e+001	
334230.000000	5.5908e+001	4.9510e+001	
334240.000000	5.5908e+001	4.9522e+001	
334250.000000	5.6061e+001	4.9533e+001	
334260.000000	5.5695e+001	4.9529e+001	
334270.000000	5.6091e+001	4.9522e+001	
334280.000000	5.5420e+001	4.9522e+001	
334290.000000	5.5908e+001	4.9522e+001	
334300.000000	5.5313e+001	4.9514e+001	
334310.000000	5.5756e+001	4.9529e+001	
334320.000000	5.5374e+001	4.9518e+001	
334330.000000	5.5588e+001	4.9518e+001	
334340.000000	5.5466e+001	4.9514e+001	
334350.000000	5.5328e+001	4.9525e+001	
334360.000000	5.5359e+001	4.9537e+001	
334370.000000	5.5481e+001	4.9525e+001	
334380.000000	5.5313e+001	4.9514e+001	
334390.000000	5.5359e+001	4.9522e+001	
334400.000000	5.5115e+001	4.9529e+001	
334410.000000	5.5313e+001	4.9518e+001	
334420.000000	5.4932e+001	4.9518e+001	
334430.000000	5.5313e+001	4.9522e+001	
334440.000000	5.4871e+001	4.9529e+001	
334450.000000	5.5222e+001	4.9529e+001	
334460.000000	5.4886e+001	4.9518e+001	
334470.000000	5.5206e+001	4.9518e+001	
334480.000000	5.5054e+001	4.9522e+001	
334490.000000	5.5862e+001	4.9518e+001	
334500.000000	5.5008e+001	4.9529e+001	
334510.000000	5.5206e+001	4.9522e+001	
334520.000000	5.5130e+001	4.9529e+001	
334530.000000	5.5115e+001	4.9522e+001	
334540.000000	5.5191e+001	4.9522e+001	
334550.000000	5.5130e+001	4.9525e+001	
334560.000000	5.5176e+001	4.9522e+001	
334570.000000	5.5222e+001	4.9525e+001	
334580.000000	5.5344e+001	4.9518e+001	
334590.000000	5.5328e+001	4.9525e+001	
334600.000000	5.5573e+001	4.9525e+001	
334610.000000	5.5405e+001	4.9522e+001	
334620.000000	5.5588e+001	4.9518e+001	
334630.000000	5.5603e+001	4.9525e+001	
334640.000000	5.5618e+001	4.9525e+001	
334650.000000	5.5466e+001	4.9522e+001	
334660.000000	5.5832e+001	4.9525e+001	
334670.000000	5.5405e+001	4.9525e+001	
334680.000000	5.5817e+001	4.9529e+001	
334690.000000	5.5359e+001	4.9529e+001	
334700.000000	5.6061e+001	4.9529e+001	
334710.000000	5.5374e+001	4.9529e+001	
334720.000000	5.6198e+001	4.9522e+001	
334730.000000	5.5664e+001	4.9522e+001	
334740.000000	5.5969e+001	4.9529e+001	
334750.000000	5.5710e+001	4.9514e+001	
334760.000000	5.5862e+001	4.9533e+001	
334770.000000	5.5771e+001	4.9518e+001	
334780.000000	5.5740e+001	4.9522e+001	
334790.000000	5.5649e+001	4.9525e+001	
334800.000000	5.5634e+001	4.9518e+001	
334810.000000	5.5634e+001	4.9522e+001	
334820.000000	5.5664e+001	4.9514e+001	
334830.000000	5.5557e+001	4.9529e+001	
334840.000000	5.5725e+001	4.9514e+001	
334850.000000	5.5603e+001	4.9514e+001	
334860.000000	5.5649e+001	4.9522e+001	
334870.000000	5.5649e+001	4.9525e+001	
334880.000000	5.5511e+001	4.9522e+001	
334890.000000	5.5771e+001	4.9529e+001	
334900.000000	5.5313e+001	4.9522e+001	
334910.000000	5.5573e+001	4.9525e+001	
334920.000000	5.5054e+001	4.9537e+001	
334930.000000	5.5542e+001	4.9525e+001	
334940.000000	5.4840e+001	4.9510e+001	
334950.000000	5.5359e+001	4.9518e+001	
334960.000000	5.4901e+001	4.9522e+001	
334970.000000	5.5298e+001	4.9522e+001	
334980.000000	5.5008e+001	4.9518e+001	
334990.000000	5.5283e+001	4.9514e+001	
335000.000000	5.5084e+001	4.9537e+001	
335010.000000	5.5359e+001	4.9529e+001	
335020.000000	5.4993e+001	4.9525e+001	
335030.000000	5.5237e+001	4.9525e+001	
335040.000000	5.5038e+001	4.9529e+001	
335050.000000	5.5191e+001	4.9522e+001	
335060.000000	5.5038e+001	4.9522e+001	
335070.000000	5.5237e+001	4.9525e+001	
335080.000000	5.5115e+001	4.9529e+001	
335090.000000	5.5267e+001	4.9522e+001	
335100.000000	5.5405e+001	4.9525e+001	
335110.000000	5.5435e+001	4.9514e+001	
335120.000000	5.5435e+001	4.9522e+001	
335130.000000	5.5328e+001	4.9522e+001	
335140.000000	5.5511e+001	4.9537e+001	
335150.000000	5.5222e+001	4.9525e+001	
335160.000000	5.5679e+001	4.9525e+001	
335170.000000	5.5222e+001	4.9525e+001	
335180.000000	5.5725e+001	4.9525e+001	
335190.000000	5.5145e+001	4.9510e+001	
335200.000000	5.5969e+001	4.9518e+001	
335210.000000	5.5252e+001	4.9518e+001	
335220.000000	5.6030e+001	4.9522e+001	
335230.000000	5.5649e+001	4.9518e+001	
335240.000000	5.5969e+001	4.9525e+001	
335250.000000	5.5710e+001	4.9522e+001	
335260.000000	5.5878e+001	4.9529e+001	
335270.000000	5.5634e+001	4.9522e+001	
335280.000000	5.5847e+001	4.9525e+001	
335290.000000	5.5405e+001	4.9522e+001	
335300.000000	5.5801e+001	4.9529e+001	
335310.000000	5.5511e+001	4.9518e+001	
335320.000000	5.5771e+001	4.9522e+001	
335330.000000	5.5435e+001	4.9514e+001	
335340.000000	5.6046e+001	4.9537e+001	
335350.000000	5.5695e+001	4.9522e+001	
335360.000000	5.5878e+001	4.9529e+001	
335370.000000	5.5664e+001	4.9525e+001	
335380.000000	5.5603e+001	4.9522e+001	
335390.000000	5.5725e+001	4.9529e+001	
335400.000000	5.5450e+001	4.9537e+001	
335410.000000	5.5679e+001	4.9525e+001	
335420.000000	5.5191e+001	4.9525e+001	
335430.000000	5.5618e+001	4.9522e+001	
335440.000000	5.5252e+001	4.9525e+001	
335450.000000	5.5679e+001	4.9525e+001	
335460.000000	5.5145e+001	4.9522e+001	
335470.000000	5.5740e+001	4.9522e+001	
335480.000000	5.5054e+001	4.9533e+001	
335490.000000	5.5542e+001	4.9533e+001	
335500.000000	5.5130e+001	4.9529e+001	
335510.000000	5.5374e+001	4.9529e+001	
335520.000000	5.4962e+001	4.9525e+001	
335530.000000	5.5420e+001	4.9522e+001	
335540.000000	5.5008e+001	4.9525e+001	
335550.000000	5.5374e+001	4.9525e+001	
335560.000000	5.5054e+001	4.9533e+001	
335570.000000	5.5389e+001	4.9525e+001	
335580.000000	5.5161e+001	4.9529e+001	
335590.000000	5.5573e+001	4.9525e+001	
335600.000000	5.5069e+001	4.9529e+001	
335610.000000	5.5557e+001	4.9522e+001	
335620.000000	5.5084e+001	4.9518e+001	
335630.000000	5.5435e+001	4.9529e+001	
335640.000000	5.5145e+001	4.9518e+001	
335650.000000	5.5359e+001	4.9522e+001	
335660.000000	5.5405e+001	4.9522e+001	
335670.000000	5.5115e+001	4.9518e+001	
335680.000000	5.5573e+001	4.9525e+001	
335690.000000	5.5054e+001	4.9514e+001	
335700.000000	5.5908e+001	4.9529e+001	
335710.000000	5.5222e+001	4.9514e+001	
335720.000000	5.5801e+001	4.9518e+001	
335730.000000	5.5298e+001	4.9529e+001	
335740.000000	5.5771e+001	4.9529e+001	
335750.000000	5.5298e+001	4.9525e+001	
335760.000000	5.5695e+001	4.9537e+001	
335770.000000	5.5313e+001	4.9529e+001	
335780.000000	5.5832e+001	4.9525e+001	
335790.000000	5.5450e+001	4.9529e+001	
335800.000000	5.5939e+001	4.9525e+001	
335810.000000	5.5389e+001	4.9518e+001	
335820.000000	5.5984e+001	4.9533e+001	
335830.000000	5.5496e+001	4.9529e+001	
335840.000000	5.6000e+001	4.9518e+001	
335850.000000	5.5466e+001	4.9533e+001	
335860.000000	5.6000e+001	4.9525e+001	
335870.000000	5.5374e+001	4.9514e+001	
335880.000000	5.6015e+001	4.9525e+001	
335890.000000	5.5420e+001	4.9522e+001	
335900.000000	5.6046e+001	4.9533e+001	
335910.000000	5.5511e+001	4.9525e+001	
335920.000000	5.6076e+001	4.9525e+001	
335930.000000	5.5725e+001	4.9525e+001	
335940.000000	5.5801e+001	4.9525e+001	
335950.000000	5.5969e+001	4.9525e+001	
335960.000000	5.5649e+001	4.9522e+001	
335970.000000	5.6000e+001	4.9522e+001	
335980.000000	5.5527e+001	4.9529e+001	
335990.000000	5.5984e+001	4.9529e+001	
336000.000000	5.5359e+001	4.9522e+001	
336010.000000	5.5832e+001	4.9525e+001	
336020.000000	5.5344e+001	4.9522e+001	
336030.000000	5.5756e+001	4.9518e+001	
336040.000000	5.5542e+001	4.9525e+001	
336050.000000	5.5725e+001	4.9525e+001	
336060.000000	5.5527e+001	4.9525e+001	
336070.000000	5.5954e+001	4.9525e+001	
336080.000000	5.5420e+001	4.9533e+001	
336090.000000	5.6000e+001	4.9525e+001	
336100.000000	5.5191e+001	4.9525e+001	
336110.000000	5.5939e+001	4.9537e+001	
336120.000000	5.5191e+001	4.9525e+001	
336130.000000	5.5847e+001	4.9525e+001	
336140.000000	5.5206e+001	4.9514e+001	
336150.000000	5.5771e+001	4.9529e+001	
336160.000000	5.5161e+001	4.9522e+001	
336170.000000	5.5786e+001	4.9525e+001	
336180.000000	5.5328e+001	4.9529e+001	
336190.000000	5.5740e+001	4.9525e+001	
336200.000000	5.5252e+001	4.9522e+001	
336210.000000	5.5634e+001	4.9525e+001	
336220.000000	5.5298e+001	4.9529e+001	
336230.000000	5.5496e+001	4.9537e+001	
336240.000000	5.5405e+001	4.9522e+001	
336250.000000	5.5359e+001	4.9525e+001	
336260.000000	5.5450e+001	4.9529e+001	
336270.000000	5.5344e+001	4.9529e+001	
336280.000000	5.5740e+001	4.9522e+001	
336290.000000	5.5450e+001	4.9529e+001	
336300.000000	5.5634e+001	4.9533e+001	
336310.000000	5.5450e+001	4.9514e+001	
336320.000000	5.5588e+001	4.9525e+001	
336330.000000	5.5405e+001	4.9514e+001	
336340.000000	5.5511e+001	4.9525e+001	
336350.000000	5.5344e+001	4.9525e+001	
336360.000000	5.5435e+001	4.9522e+001	
336370.000000	5.5099e+001	4.9522e+001	
336380.000000	5.5756e+001	4.9510e+001	
336390.000000	5.5008e+001	4.9525e+001	
336400.000000	5.5954e+001	4.9518e+001	
336410.000000	5.5130e+001	4.9518e+001	
336420.000000	5.5984e+001	4.9522e+001	
336430.000000	5.5267e+001	4.9518e+001	
336440.000000	5.5878e+001	4.9529e+001	
336450.000000	5.5313e+001	4.9522e+001	
336460.000000	5.5908e+001	4.9529e+001	
336470.000000	5.5298e+001	4.9537e+001	
336480.000000	5.5862e+001	4.9522e+001	
336490.000000	5.5420e+001	4.9525e+001	
336500.000000	5.5817e+001	4.9518e+001	
336510.000000	5.5466e+001	4.9518e+001	
336520.000000	5.5893e+001	4.9522e+001	
336530.000000	5.5710e+001	4.9514e+001	
336540.000000	5.5862e+001	4.9525e+001	
336550.000000	5.5908e+001	4.9514e+001	
336560.000000	5.5969e+001	4.9525e+001	
336570.000000	5.5862e+001	4.9518e+001	
336580.000000	5.5923e+001	4.9525e+001	
336590.000000	5.5756e+001	4.9525e+001	
336600.000000	5.5893e+001	4.9525e+001	
336610.000000	5.5786e+001	4.9525e+001	
336620.000000	5.5954e+001	4.9529e+001	
336630.000000	5.5786e+001	4.9522e+001	
336640.000000	5.6000e+001	4.9522e+001	
336650.000000	5.6061e+001	4.9514e+001	
336660.000000	5.5939e+001	4.9529e+001	
336670.000000	5.6213e+001	4.9510e+001	
336680.000000	5.5832e+001	4.9522e+001	
336690.000000	5.6442e+001	4.9522e+001	
336700.000000	5.5756e+001	4.9525e+001	
336710.000000	5.6305e+001	4.9525e+001	
336720.000000	5.5557e+001	4.9522e+001	
336730.000000	5.6290e+001	4.9525e+001	
336740.000000	5.5618e+001	4.9525e+001	
336750.000000	5.6152e+001	4.9518e+001	
336760.000000	5.5832e+001	4.9514e+001	
336770.000000	5.6122e+001	4.9525e+001	
336780.000000	5.5923e+001	4.9525e+001	
336790.000000	5.6152e+001	4.9518e+001	
336800.000000	5.5832e+001	4.9522e+001	
336810.000000	5.6076e+001	4.9525e+001	
336820.000000	5.5740e+001	4.9518e+001	
336830.000000	5.6000e+001	4.9514e+001	
336840.000000	5.5603e+001	4.9518e+001	
336850.000000	5.5923e+001	4.9522e+001	
336860.000000	5.5496e+001	4.9529e+001	
336870.000000	5.5878e+001	4.9525e+001	
336880.000000	5.5679e+001	4.9518e+001	
336890.000000	5.5817e+001	4.9525e+001	
336900.000000	5.5603e+001	4.9525e+001	
336910.000000	5.5817e+001	4.9522e+001	
336920.000000	5.5511e+001	4.9522e+001	
336930.000000	5.5679e+001	4.9525e+001	
336940.000000	5.5450e+001	4.9518e+001	
336950.000000	5.5435e+001	4.9522e+001	
336960.000000	5.5481e+001	4.9510e+001	
336970.000000	5.5176e+001	4.9514e+001	
336980.000000	5.5511e+001	4.9525e+001	
336990.000000	5.5252e+001	4.9525e+001	
337000.000000	5.5603e+001	4.9522e+001	
337010.000000	5.5161e+001	4.9518e+001	
337020.000000	5.5710e+001	4.9522e+001	
337030.000000	5.5283e+001	4.9529e+001	
337040.000000	5.5649e+001	4.9525e+001	
337050.000000	5.5420e+001	4.9522e+001	
337060.000000	5.5542e+001	4.9525e+001	
337070.000000	5.5450e+001	4.9522e+001	
337080.000000	5.5435e+001	4.9533e+001	
337090.000000	5.5450e+001	4.9518e+001	
337100.000000	5.5420e+001	4.9522e+001	
337110.000000	5.5359e+001	4.9518e+001	
337120.000000	5.5634e+001	4.9514e+001	
337130.000000	5.5374e+001	4.9533e+001	
337140.000000	5.5771e+001	4.9529e+001	
337150.000000	5.5389e+001	4.9522e+001	
337160.000000	5.5939e+001	4.9525e+001	
337170.000000	5.5588e+001	4.9522e+001	
337180.000000	5.6015e+001	4.9529e+001	
337190.000000	5.5832e+001	4.9525e+001	
337200.000000	5.5984e+001	4.9522e+001	
337210.000000	5.5710e+001	4.9522e+001	
337220.000000	5.5923e+001	4.9522e+001	
337230.000000	5.5847e+001	4.9533e+001	
337240.000000	5.5984e+001	4.9522e+001	
337250.000000	5.5954e+001	4.9529e+001	
337260.000000	5.6107e+001	4.9525e+001	
337270.000000	5.6076e+001	4.9533e+001	
337280.000000	5.6305e+001	4.9533e+001	
337290.000000	5.6061e+001	4.9518e+001	
337300.000000	5.6305e+001	4.9533e+001	
337310.000000	5.6076e+001	4.9525e+001	
337320.000000	5.6320e+001	4.9525e+001	
337330.000000	5.6015e+001	4.9529e+001	
337340.000000	5.6366e+001	4.9525e+001	
337350.000000	5.5939e+001	4.9522e+001	
337360.000000	5.6381e+001	4.9522e+001	
337370.000000	5.6030e+001	4.9525e+001	
337380.000000	5.6488e+001	4.9525e+001	
337390.000000	5.6015e+001	4.9525e+001	
337400.000000	5.6503e+001	4.9529e+001	
337410.000000	5.6244e+001	4.9522e+001	
337420.000000	5.6412e+001	4.9525e+001	
337430.000000	5.6320e+001	4.9518e+001	
337440.000000	5.6320e+001	4.9522e+001	
337450.000000	5.6213e+001	4.9537e+001	
337460.000000	5.6198e+001	4.9525e+001	
337470.000000	5.6168e+001	4.9533e+001	
337480.000000	5.6091e+001	4.9522e+001	
337490.000000	5.5969e+001	4.9529e+001	
337500.000000	5.6274e+001	4.9525e+001	
337510.000000	5.6015e+001	4.9537e+001	
337520.000000	5.6396e+001	4.9525e+001	
337530.000000	5.6076e+001	4.9522e+001	
337540.000000	5.6305e+001	4.9522e+001	
337550.000000	5.6198e+001	4.9522e+001	
337560.000000	5.6030e+001	4.9522e+001	
337570.000000	5.6137e+001	4.9522e+001	
337580.000000	5.5817e+001	4.9529e+001	
337590.000000	5.6198e+001	4.9522e+001	
337600.000000	5.5740e+001	4.9533e+001	
337610.000000	5.6183e+001	4.9522e+001	
337620.000000	5.5664e+001	4.9525e+001	
337630.000000	5.6000e+001	4.9529e+001	
337640.000000	5.5695e+001	4.9522e+001	
337650.000000	5.6122e+001	4.9525e+001	
337660.000000	5.5710e+001	4.9529e+001	
337670.000000	5.6198e+001	4.9525e+001	
337680.000000	5.5649e+001	4.9533e+001	
337690.000000	5.6213e+001	4.9525e+001	
337700.000000	5.5603e+001	4.9525e+001	
337710.000000	5.6030e+001	4.9514e+001	
337720.000000	5.5542e+001	4.9533e+001	
337730.000000	5.5939e+001	4.9525e+001	
337740.000000	5.5603e+001	4.9518e+001	
337750.000000	5.6152e+001	4.9529e+001	
337760.000000	5.5695e+001	4.9525e+001	
337770.000000	5.6335e+001	4.9522e+001	
337780.000000	5.5618e+001	4.9525e+001	
337790.000000	5.6427e+001	4.9525e+001	
337800.000000	5.5588e+001	4.9525e+001	
337810.000000	5.6335e+001	4.9525e+001	
337820.000000	5.5542e+001	4.9525e+001	
337830.000000	5.6137e+001	4.9525e+001	
337840.000000	5.5634e+001	4.9522e+001	
337850.000000	5.5923e+001	4.9522e+001	
