File_Record_0001.rec ( 60606 Echant/voies ) Période acquisition :10ms
Date :6/16/2023 2:21:29 PM Fmax 1 Hz
t	y	u	
486810.000000	4.3063e+001	-5.7692e-003	
486820.000000	4.3167e+001	-1.5385e-002	
486830.000000	4.3088e+001	-9.6154e-003	
486840.000000	4.3549e+001	-9.6154e-003	
486850.000000	4.2538e+001	-9.6154e-003	
486860.000000	4.2477e+001	-1.3462e-002	
486870.000000	4.3668e+001	-7.6923e-003	
486880.000000	4.3408e+001	-9.6154e-003	
486890.000000	4.2932e+001	-1.1538e-002	
486900.000000	4.2914e+001	-1.1538e-002	
486910.000000	4.2990e+001	-1.3462e-002	
486920.000000	4.3137e+001	-1.9231e-003	
486930.000000	4.3170e+001	-1.1538e-002	
486940.000000	4.3427e+001	-1.3462e-002	
486950.000000	4.2502e+001	-1.3462e-002	
486960.000000	4.2575e+001	-7.6923e-003	
486970.000000	4.3478e+001	-9.6154e-003	
486980.000000	4.3048e+001	-1.3462e-002	
486990.000000	4.3118e+001	-1.1538e-002	
487000.000000	4.2966e+001	-1.1538e-002	
487010.000000	4.3002e+001	-1.5385e-002	
487020.000000	4.3045e+001	-5.7692e-003	
487030.000000	4.3292e+001	-1.3462e-002	
487040.000000	4.3634e+001	-1.1538e-002	
487050.000000	4.2636e+001	-5.7692e-003	
487060.000000	4.2844e+001	-1.1538e-002	
487070.000000	4.3170e+001	-7.6923e-003	
487080.000000	4.2981e+001	-9.6154e-003	
487090.000000	4.3420e+001	-1.1538e-002	
487100.000000	4.3088e+001	-1.1538e-002	
487110.000000	4.2773e+001	-9.6154e-003	
487120.000000	4.2807e+001	-9.6154e-003	
487130.000000	4.3243e+001	-9.6154e-003	
487140.000000	4.3509e+001	-1.1538e-002	
487150.000000	4.2752e+001	-9.6154e-003	
487160.000000	4.3021e+001	-1.7308e-002	
487170.000000	4.2950e+001	-1.1538e-002	
487180.000000	4.2752e+001	-1.3462e-002	
487190.000000	4.3588e+001	-1.1538e-002	
487200.000000	4.3436e+001	-1.1538e-002	
487210.000000	4.2673e+001	-1.3462e-002	
487220.000000	4.2566e+001	-1.3462e-002	
487230.000000	4.3478e+001	-9.6154e-003	
487240.000000	4.3579e+001	-7.6923e-003	
487250.000000	4.2789e+001	-9.6154e-003	
487260.000000	4.3045e+001	-1.5385e-002	
487270.000000	4.2886e+001	-5.7692e-003	
487280.000000	4.2676e+001	-7.6923e-003	
487290.000000	4.3625e+001	-1.5385e-002	
487300.000000	4.3347e+001	-1.3462e-002	
487310.000000	4.2834e+001	-1.3462e-002	
487320.000000	4.2575e+001	-9.6154e-003	
487330.000000	4.3314e+001	-7.6923e-003	
487340.000000	4.3411e+001	-1.5385e-002	
487350.000000	4.2975e+001	-9.6154e-003	
487360.000000	4.3314e+001	-5.7692e-003	
487370.000000	4.2752e+001	-9.6154e-003	
487380.000000	4.2746e+001	-9.6154e-003	
487390.000000	4.3417e+001	-7.6923e-003	
487400.000000	4.3231e+001	-1.1538e-002	
487410.000000	4.3005e+001	-1.3462e-002	
487420.000000	4.2868e+001	-1.3462e-002	
487430.000000	4.3192e+001	-1.1538e-002	
487440.000000	4.3207e+001	-7.6923e-003	
487450.000000	4.3094e+001	-7.6923e-003	
487460.000000	4.3509e+001	-1.3462e-002	
487470.000000	4.2685e+001	-9.6154e-003	
487480.000000	4.2819e+001	-1.1538e-002	
487490.000000	4.3347e+001	-5.7692e-003	
487500.000000	4.3164e+001	-1.1538e-002	
487510.000000	4.3207e+001	-7.6923e-003	
487520.000000	4.3076e+001	-5.7692e-003	
487530.000000	4.2886e+001	-9.6154e-003	
487540.000000	4.2743e+001	-5.7692e-003	
487550.000000	4.3475e+001	-7.6923e-003	
487560.000000	4.3723e+001	-9.6154e-003	
487570.000000	4.2371e+001	-1.1538e-002	
487580.000000	4.2773e+001	-9.6154e-003	
487590.000000	4.3250e+001	-1.1538e-002	
487600.000000	4.3118e+001	-1.1538e-002	
487610.000000	4.3118e+001	-1.1538e-002	
487620.000000	4.3063e+001	-9.6154e-003	
487630.000000	4.2850e+001	-7.6923e-003	
487640.000000	4.2596e+001	-1.1538e-002	
487650.000000	4.3652e+001	-1.3462e-002	
487660.000000	4.3658e+001	-3.8462e-003	
487670.000000	4.2603e+001	-9.6154e-003	
487680.000000	4.3073e+001	-9.6154e-003	
487690.000000	4.3155e+001	-1.1538e-002	
487700.000000	4.3066e+001	-5.7692e-003	
487710.000000	4.3350e+001	-1.1538e-002	
487720.000000	4.3213e+001	-5.7692e-003	
487730.000000	4.2908e+001	-1.1538e-002	
487740.000000	4.2526e+001	-1.1538e-002	
487750.000000	4.3457e+001	-7.6923e-003	
487760.000000	4.3384e+001	-7.6923e-003	
487770.000000	4.2938e+001	-9.6154e-003	
487780.000000	4.3240e+001	-7.6923e-003	
487790.000000	4.2819e+001	-1.3462e-002	
487800.000000	4.2896e+001	-5.7692e-003	
487810.000000	4.3314e+001	-1.3462e-002	
487820.000000	4.3271e+001	-1.3462e-002	
487830.000000	4.2871e+001	-1.1538e-002	
487840.000000	4.2703e+001	-9.6154e-003	
487850.000000	4.3338e+001	-5.7692e-003	
487860.000000	4.2969e+001	-1.1538e-002	
487870.000000	4.3286e+001	-5.7692e-003	
487880.000000	4.3561e+001	-5.7692e-003	
487890.000000	4.2429e+001	-1.3462e-002	
487900.000000	4.2709e+001	-1.1538e-002	
487910.000000	4.3393e+001	-7.6923e-003	
487920.000000	4.3463e+001	-9.6154e-003	
487930.000000	4.2917e+001	-5.7692e-003	
487940.000000	4.2819e+001	-7.6923e-003	
487950.000000	4.3280e+001	-9.6154e-003	
487960.000000	4.2896e+001	-1.1538e-002	
487970.000000	4.3472e+001	-9.6154e-003	
487980.000000	4.3546e+001	-1.3462e-002	
487990.000000	4.2444e+001	-7.6923e-003	
488000.000000	4.2905e+001	-7.6923e-003	
488010.000000	4.3311e+001	-1.1538e-002	
488020.000000	4.3402e+001	-1.5385e-002	
488030.000000	4.2969e+001	-5.7692e-003	
488040.000000	4.2969e+001	-1.7308e-002	
488050.000000	4.3076e+001	-9.6154e-003	
488060.000000	4.2731e+001	-1.1538e-002	
488070.000000	4.3527e+001	-1.1538e-002	
488080.000000	4.3457e+001	-1.1538e-002	
488090.000000	4.2722e+001	-9.6154e-003	
488100.000000	4.2950e+001	-9.6154e-003	
488110.000000	4.3021e+001	-1.1538e-002	
488120.000000	4.3277e+001	-1.3462e-002	
488130.000000	4.3088e+001	-1.5385e-002	
488140.000000	4.3024e+001	-1.3462e-002	
488150.000000	4.2877e+001	-1.1538e-002	
488160.000000	4.2554e+001	-9.6154e-003	
488170.000000	4.3484e+001	-9.6154e-003	
488180.000000	4.3228e+001	-9.6154e-003	
488190.000000	4.2972e+001	-1.1538e-002	
488200.000000	4.3219e+001	-9.6154e-003	
488210.000000	4.2670e+001	-9.6154e-003	
488220.000000	4.2981e+001	-7.6923e-003	
488230.000000	4.3347e+001	-9.6154e-003	
488240.000000	4.3530e+001	-1.1538e-002	
488250.000000	4.2505e+001	-1.1538e-002	
488260.000000	4.2432e+001	-1.3462e-002	
488270.000000	4.3475e+001	-5.7692e-003	
488280.000000	4.3195e+001	-9.6154e-003	
488290.000000	4.3115e+001	-1.1538e-002	
488300.000000	4.3213e+001	-1.5385e-002	
488310.000000	4.2691e+001	-7.6923e-003	
488320.000000	4.2957e+001	-9.6154e-003	
488330.000000	4.3256e+001	-9.6154e-003	
488340.000000	4.3530e+001	-9.6154e-003	
488350.000000	4.2664e+001	-1.1538e-002	
488360.000000	4.2712e+001	-1.1538e-002	
488370.000000	4.3231e+001	-5.7692e-003	
488380.000000	4.2841e+001	-9.6154e-003	
488390.000000	4.3423e+001	-7.6923e-003	
488400.000000	4.3365e+001	-9.6154e-003	
488410.000000	4.2715e+001	-9.6154e-003	
488420.000000	4.2868e+001	-7.6923e-003	
488430.000000	4.3283e+001	-1.3462e-002	
488440.000000	4.3246e+001	-1.1538e-002	
488450.000000	4.2981e+001	-1.1538e-002	
488460.000000	4.3182e+001	-9.6154e-003	
488470.000000	4.2841e+001	-1.7308e-002	
488480.000000	4.2505e+001	-1.1538e-002	
488490.000000	4.3573e+001	-1.1538e-002	
488500.000000	4.3268e+001	-1.1538e-002	
488510.000000	4.2688e+001	-5.7692e-003	
488520.000000	4.2917e+001	-9.6154e-003	
488530.000000	4.3140e+001	-9.6154e-003	
488540.000000	4.3103e+001	-1.3462e-002	
488550.000000	4.3149e+001	-1.5385e-002	
488560.000000	4.3381e+001	-9.6154e-003	
488570.000000	4.2474e+001	-1.1538e-002	
488580.000000	4.2429e+001	-9.6154e-003	
488590.000000	4.3698e+001	-1.1538e-002	
488600.000000	4.3213e+001	-1.1538e-002	
488610.000000	4.2975e+001	-1.5385e-002	
488620.000000	4.2819e+001	-1.3462e-002	
488630.000000	4.2963e+001	-5.7692e-003	
488640.000000	4.3063e+001	-5.7692e-003	
488650.000000	4.3130e+001	-1.7308e-002	
488660.000000	4.3494e+001	-7.6923e-003	
488670.000000	4.2538e+001	-9.6154e-003	
488680.000000	4.2734e+001	-9.6154e-003	
488690.000000	4.3222e+001	-1.1538e-002	
488700.000000	4.2877e+001	-9.6154e-003	
488710.000000	4.3268e+001	-7.6923e-003	
488720.000000	4.3082e+001	-9.6154e-003	
488730.000000	4.2749e+001	-1.3462e-002	
488740.000000	4.2654e+001	-1.3462e-002	
488750.000000	4.3381e+001	-7.6923e-003	
488760.000000	4.3661e+001	-1.1538e-002	
488770.000000	4.2691e+001	-3.8462e-003	
488780.000000	4.2999e+001	-1.3462e-002	
488790.000000	4.2859e+001	-1.1538e-002	
488800.000000	4.2850e+001	-1.7308e-002	
488810.000000	4.3521e+001	-7.6923e-003	
488820.000000	4.3390e+001	-9.6154e-003	
488830.000000	4.2636e+001	-1.1538e-002	
488840.000000	4.2645e+001	3.6000e+000	
488850.000000	4.3134e+001	3.4927e+001	
488860.000000	4.3204e+001	3.4865e+001	
488870.000000	4.3063e+001	3.4877e+001	
488880.000000	4.3549e+001	3.4869e+001	
488890.000000	4.2557e+001	3.4873e+001	
488900.000000	4.2529e+001	3.4875e+001	
488910.000000	4.3094e+001	3.4869e+001	
488920.000000	4.3060e+001	3.4869e+001	
488930.000000	4.3066e+001	3.4871e+001	
488940.000000	4.3359e+001	3.4877e+001	
488950.000000	4.2578e+001	3.4871e+001	
488960.000000	4.2618e+001	3.4871e+001	
488970.000000	4.3280e+001	3.4869e+001	
488980.000000	4.2981e+001	3.4869e+001	
488990.000000	4.3390e+001	3.4869e+001	
489000.000000	4.3546e+001	3.4871e+001	
489010.000000	4.2358e+001	3.4869e+001	
489020.000000	4.2786e+001	3.4869e+001	
489030.000000	4.2844e+001	3.4867e+001	
489040.000000	4.2648e+001	3.4869e+001	
489050.000000	4.3411e+001	3.4869e+001	
489060.000000	4.3289e+001	3.4877e+001	
489070.000000	4.2856e+001	3.4867e+001	
489080.000000	4.2926e+001	3.4871e+001	
489090.000000	4.2838e+001	3.4869e+001	
489100.000000	4.2978e+001	3.4869e+001	
489110.000000	4.3298e+001	3.4873e+001	
489120.000000	4.3378e+001	3.4869e+001	
489130.000000	4.2813e+001	3.4873e+001	
489140.000000	4.2657e+001	3.4869e+001	
489150.000000	4.2773e+001	3.4871e+001	
489160.000000	4.2813e+001	3.4869e+001	
489170.000000	4.3243e+001	3.4875e+001	
489180.000000	4.3353e+001	3.4871e+001	
489190.000000	4.2972e+001	3.4869e+001	
489200.000000	4.2813e+001	3.4865e+001	
489210.000000	4.2822e+001	3.4871e+001	
489220.000000	4.2599e+001	3.4875e+001	
489230.000000	4.3274e+001	3.4867e+001	
489240.000000	4.3420e+001	3.4871e+001	
489250.000000	4.2810e+001	3.4867e+001	
489260.000000	4.2960e+001	3.4871e+001	
489270.000000	4.2792e+001	3.4873e+001	
489280.000000	4.2456e+001	3.4871e+001	
489290.000000	4.3314e+001	3.4871e+001	
489300.000000	4.3292e+001	3.4871e+001	
489310.000000	4.2889e+001	3.4869e+001	
489320.000000	4.3243e+001	3.4867e+001	
489330.000000	4.2551e+001	3.4871e+001	
489340.000000	4.2480e+001	3.4867e+001	
489350.000000	4.3430e+001	3.4867e+001	
489360.000000	4.3048e+001	3.4867e+001	
489370.000000	4.3158e+001	3.4869e+001	
489380.000000	4.3457e+001	3.4869e+001	
489390.000000	4.2316e+001	3.4873e+001	
489400.000000	4.2596e+001	3.4871e+001	
489410.000000	4.3204e+001	3.4867e+001	
489420.000000	4.2764e+001	3.4867e+001	
489430.000000	4.3378e+001	3.4871e+001	
489440.000000	4.3332e+001	3.4873e+001	
489450.000000	4.2636e+001	3.4865e+001	
489460.000000	4.2902e+001	3.4869e+001	
489470.000000	4.2972e+001	3.4869e+001	
489480.000000	4.3158e+001	3.4873e+001	
489490.000000	4.3195e+001	3.4867e+001	
489500.000000	4.3146e+001	3.4871e+001	
489510.000000	4.2538e+001	3.4875e+001	
489520.000000	4.2508e+001	3.4869e+001	
489530.000000	4.3066e+001	3.4871e+001	
489540.000000	4.2963e+001	3.4871e+001	
489550.000000	4.3335e+001	3.4869e+001	
489560.000000	4.3433e+001	3.4871e+001	
489570.000000	4.2676e+001	3.4873e+001	
489580.000000	4.2627e+001	3.4867e+001	
489590.000000	4.3057e+001	3.4873e+001	
489600.000000	4.2941e+001	3.4873e+001	
489610.000000	4.3008e+001	3.4869e+001	
489620.000000	4.3381e+001	3.4871e+001	
489630.000000	4.2688e+001	3.4871e+001	
489640.000000	4.2545e+001	3.4869e+001	
489650.000000	4.3298e+001	3.4863e+001	
489660.000000	4.2731e+001	3.4875e+001	
489670.000000	4.3475e+001	3.4867e+001	
489680.000000	4.3726e+001	3.4871e+001	
489690.000000	4.2456e+001	3.4869e+001	
489700.000000	4.2935e+001	3.4869e+001	
489710.000000	4.2874e+001	3.4873e+001	
489720.000000	4.2520e+001	3.4865e+001	
489730.000000	4.3466e+001	3.4871e+001	
489740.000000	4.3307e+001	3.4869e+001	
489750.000000	4.2706e+001	3.4871e+001	
489760.000000	4.3085e+001	3.4871e+001	
489770.000000	4.2761e+001	3.4873e+001	
489780.000000	4.2810e+001	3.4869e+001	
489790.000000	4.3414e+001	3.4873e+001	
489800.000000	4.3280e+001	3.4871e+001	
489810.000000	4.2770e+001	3.4873e+001	
489820.000000	4.2715e+001	3.4869e+001	
489830.000000	4.2841e+001	3.4867e+001	
489840.000000	4.2740e+001	3.3054e+001	
489850.000000	4.3231e+001	2.3038e+001	
489860.000000	4.3457e+001	1.8127e+001	
489870.000000	4.2743e+001	1.2648e+001	
489880.000000	4.2563e+001	9.9327e+000	
489890.000000	4.2926e+001	6.8942e+000	
489900.000000	4.2819e+001	5.3865e+000	
489910.000000	4.3094e+001	3.6885e+000	
489920.000000	4.3405e+001	2.8442e+000	
489930.000000	4.2520e+001	1.8885e+000	
489940.000000	4.2520e+001	1.4192e+000	
489950.000000	4.3396e+001	8.8269e-001	
489960.000000	4.3115e+001	6.1346e-001	
489970.000000	4.2874e+001	3.0962e-001	
489980.000000	4.2828e+001	1.6154e-001	
489990.000000	4.2850e+001	-2.1154e-002	
490000.000000	4.2838e+001	-1.1154e-001	
490010.000000	4.3036e+001	-1.8846e-001	
490020.000000	4.3338e+001	-1.5769e-001	
490030.000000	4.2545e+001	-1.0192e-001	
490040.000000	4.2548e+001	-6.9231e-002	
490050.000000	4.3161e+001	-3.8462e-002	
490060.000000	4.2856e+001	-2.5000e-002	
490070.000000	4.3182e+001	-5.7692e-003	
490080.000000	4.2981e+001	-7.6923e-003	
490090.000000	4.2642e+001	1.9231e-003	
490100.000000	4.2679e+001	9.6154e-003	
490110.000000	4.3320e+001	9.6154e-003	
490120.000000	4.3427e+001	-1.9231e-003	
490130.000000	4.2584e+001	-1.7308e-002	
490140.000000	4.2813e+001	-3.2692e-002	
490150.000000	4.2813e+001	-2.3077e-002	
490160.000000	4.2801e+001	-2.1154e-002	
490170.000000	4.3414e+001	-9.6154e-003	
490180.000000	4.3210e+001	1.9231e-003	
490190.000000	4.2725e+001	1.9231e-003	
490200.000000	4.2419e+001	-1.9231e-003	
490210.000000	4.3372e+001	-7.6923e-003	
490220.000000	4.3338e+001	-1.1538e-002	
490230.000000	4.2722e+001	-2.5000e-002	
490240.000000	4.3024e+001	-1.7308e-002	
490250.000000	4.2725e+001	-1.7308e-002	
490260.000000	4.2819e+001	-5.7692e-003	
490270.000000	4.3301e+001	-1.9231e-003	
490280.000000	4.3246e+001	-9.6154e-003	
490290.000000	4.2892e+001	-1.9231e-003	
490300.000000	4.2566e+001	-7.6923e-003	
490310.000000	4.3173e+001	-1.3462e-002	
490320.000000	4.2944e+001	-1.3462e-002	
490330.000000	4.2957e+001	-1.5385e-002	
490340.000000	4.3445e+001	-1.3462e-002	
490350.000000	4.2477e+001	-7.6923e-003	
490360.000000	4.2590e+001	-5.7692e-003	
490370.000000	4.3381e+001	-1.9231e-003	
490380.000000	4.3259e+001	-1.3462e-002	
490390.000000	4.2697e+001	-1.3462e-002	
490400.000000	4.2731e+001	-7.6923e-003	
490410.000000	4.3054e+001	-9.6154e-003	
490420.000000	4.2715e+001	-1.1538e-002	
490430.000000	4.3289e+001	-9.6154e-003	
490440.000000	4.3445e+001	-7.6923e-003	
490450.000000	4.2389e+001	-9.6154e-003	
490460.000000	4.2618e+001	-1.1538e-002	
490470.000000	4.3228e+001	-1.1538e-002	
490480.000000	4.3353e+001	-7.6923e-003	
490490.000000	4.2722e+001	-1.1538e-002	
490500.000000	4.2786e+001	-1.5385e-002	
490510.000000	4.2999e+001	-9.6154e-003	
490520.000000	4.2590e+001	-1.1538e-002	
490530.000000	4.3405e+001	-1.1538e-002	
490540.000000	4.3271e+001	-1.1538e-002	
490550.000000	4.2685e+001	-5.7692e-003	
490560.000000	4.2999e+001	-9.6154e-003	
490570.000000	4.2792e+001	-1.1538e-002	
490580.000000	4.3024e+001	-1.5385e-002	
490590.000000	4.3182e+001	-7.6923e-003	
490600.000000	4.3323e+001	-9.6154e-003	
490610.000000	4.2484e+001	-9.6154e-003	
490620.000000	4.2285e+001	-1.3462e-002	
490630.000000	4.3549e+001	-7.6923e-003	
490640.000000	4.3185e+001	-7.6923e-003	
490650.000000	4.2847e+001	-1.1538e-002	
490660.000000	4.2871e+001	-7.6923e-003	
490670.000000	4.2926e+001	-1.3462e-002	
490680.000000	4.3094e+001	-9.6154e-003	
490690.000000	4.3140e+001	-9.6154e-003	
490700.000000	4.3414e+001	-9.6154e-003	
490710.000000	4.2484e+001	-1.1538e-002	
490720.000000	4.2590e+001	-1.1538e-002	
490730.000000	4.3335e+001	-9.6154e-003	
490740.000000	4.2902e+001	-9.6154e-003	
490750.000000	4.3298e+001	-1.1538e-002	
490760.000000	4.3057e+001	-9.6154e-003	
490770.000000	4.2688e+001	-5.7692e-003	
490780.000000	4.2688e+001	-5.7692e-003	
490790.000000	4.3274e+001	-1.1538e-002	
490800.000000	4.3439e+001	-1.1538e-002	
490810.000000	4.2609e+001	-9.6154e-003	
490820.000000	4.2990e+001	-1.1538e-002	
490830.000000	4.2844e+001	-7.6923e-003	
490840.000000	4.3451e+001	4.5038e+000	
490850.000000	4.3521e+001	3.4667e+001	
490860.000000	4.3378e+001	3.4867e+001	
490870.000000	4.2786e+001	3.4877e+001	
490880.000000	4.2963e+001	3.4869e+001	
490890.000000	4.2853e+001	3.4871e+001	
490900.000000	4.2902e+001	3.4869e+001	
490910.000000	4.3271e+001	3.4873e+001	
490920.000000	4.3283e+001	3.4871e+001	
490930.000000	4.2889e+001	3.4879e+001	
490940.000000	4.2746e+001	3.4867e+001	
490950.000000	4.2969e+001	3.4873e+001	
490960.000000	4.2935e+001	3.4873e+001	
490970.000000	4.3192e+001	3.4871e+001	
490980.000000	4.3378e+001	3.4871e+001	
490990.000000	4.2892e+001	3.4875e+001	
491000.000000	4.2838e+001	3.4873e+001	
491010.000000	4.2944e+001	3.4871e+001	
491020.000000	4.2667e+001	3.4871e+001	
491030.000000	4.3335e+001	3.4877e+001	
491040.000000	4.3433e+001	3.4873e+001	
491050.000000	4.2838e+001	3.4865e+001	
491060.000000	4.3146e+001	3.4869e+001	
491070.000000	4.2679e+001	3.4865e+001	
491080.000000	4.2453e+001	3.4871e+001	
491090.000000	4.3387e+001	3.4867e+001	
491100.000000	4.2902e+001	3.4871e+001	
491110.000000	4.3076e+001	3.4869e+001	
491120.000000	4.3393e+001	3.4871e+001	
491130.000000	4.2569e+001	3.4867e+001	
491140.000000	4.2661e+001	3.4875e+001	
491150.000000	4.3295e+001	3.4869e+001	
491160.000000	4.2990e+001	3.4867e+001	
491170.000000	4.3146e+001	3.4867e+001	
491180.000000	4.3430e+001	3.4871e+001	
491190.000000	4.2355e+001	3.4871e+001	
491200.000000	4.2578e+001	3.4869e+001	
491210.000000	4.2975e+001	3.4869e+001	
491220.000000	4.2813e+001	3.4869e+001	
491230.000000	4.3509e+001	3.4875e+001	
491240.000000	4.3384e+001	3.4875e+001	
491250.000000	4.2648e+001	3.4873e+001	
491260.000000	4.2990e+001	3.4869e+001	
491270.000000	4.2764e+001	3.4867e+001	
491280.000000	4.2883e+001	3.4867e+001	
491290.000000	4.3256e+001	3.4871e+001	
491300.000000	4.3207e+001	3.4875e+001	
491310.000000	4.2831e+001	3.4871e+001	
491320.000000	4.2786e+001	3.4877e+001	
491330.000000	4.3124e+001	3.4871e+001	
491340.000000	4.2957e+001	3.4869e+001	
491350.000000	4.3283e+001	3.4871e+001	
491360.000000	4.3655e+001	3.4873e+001	
491370.000000	4.2700e+001	3.4871e+001	
491380.000000	4.2831e+001	3.4867e+001	
491390.000000	4.3021e+001	3.4873e+001	
491400.000000	4.2477e+001	3.4875e+001	
491410.000000	4.3399e+001	3.4865e+001	
491420.000000	4.3420e+001	3.4875e+001	
491430.000000	4.2789e+001	3.4867e+001	
491440.000000	4.3240e+001	3.4873e+001	
491450.000000	4.2697e+001	3.4867e+001	
491460.000000	4.2346e+001	3.4871e+001	
491470.000000	4.3506e+001	3.4875e+001	
491480.000000	4.3179e+001	3.4873e+001	
491490.000000	4.3002e+001	3.4867e+001	
491500.000000	4.3365e+001	3.4869e+001	
491510.000000	4.2426e+001	3.4871e+001	
491520.000000	4.2734e+001	3.4869e+001	
491530.000000	4.3143e+001	3.4869e+001	
491540.000000	4.2841e+001	3.4873e+001	
491550.000000	4.3268e+001	3.4867e+001	
491560.000000	4.3256e+001	3.4867e+001	
491570.000000	4.2609e+001	3.4869e+001	
491580.000000	4.2853e+001	3.4869e+001	
491590.000000	4.3054e+001	3.4871e+001	
491600.000000	4.3158e+001	3.4869e+001	
491610.000000	4.3338e+001	3.4869e+001	
491620.000000	4.3332e+001	3.4869e+001	
491630.000000	4.2700e+001	3.4871e+001	
491640.000000	4.2667e+001	3.4873e+001	
491650.000000	4.3002e+001	3.4867e+001	
491660.000000	4.2752e+001	3.4869e+001	
491670.000000	4.3427e+001	3.4873e+001	
491680.000000	4.3451e+001	3.4867e+001	
491690.000000	4.2874e+001	3.4873e+001	
491700.000000	4.2834e+001	3.4873e+001	
491710.000000	4.2834e+001	3.4869e+001	
491720.000000	4.2780e+001	3.4869e+001	
491730.000000	4.3091e+001	3.4867e+001	
491740.000000	4.3381e+001	3.4871e+001	
491750.000000	4.2807e+001	3.4865e+001	
491760.000000	4.2853e+001	3.4869e+001	
491770.000000	4.3011e+001	3.4875e+001	
491780.000000	4.2709e+001	3.4865e+001	
491790.000000	4.3469e+001	3.4869e+001	
491800.000000	4.3607e+001	3.4869e+001	
491810.000000	4.2697e+001	3.4869e+001	
491820.000000	4.3069e+001	3.4869e+001	
491830.000000	4.2474e+001	3.4871e+001	
491840.000000	4.2337e+001	3.4873e+001	
491850.000000	4.3549e+001	3.4867e+001	
491860.000000	4.2990e+001	3.4877e+001	
491870.000000	4.3222e+001	3.4871e+001	
491880.000000	4.3521e+001	3.4871e+001	
491890.000000	4.2441e+001	3.4875e+001	
491900.000000	4.2770e+001	3.4869e+001	
491910.000000	4.3088e+001	3.4869e+001	
491920.000000	4.3002e+001	3.4869e+001	
491930.000000	4.3259e+001	3.4869e+001	
491940.000000	4.3152e+001	3.4871e+001	
491950.000000	4.2719e+001	3.4871e+001	
491960.000000	4.2795e+001	3.4875e+001	
491970.000000	4.3140e+001	3.4867e+001	
491980.000000	4.3106e+001	3.4871e+001	
491990.000000	4.3286e+001	3.4869e+001	
492000.000000	4.3274e+001	3.4871e+001	
492010.000000	4.2715e+001	3.4873e+001	
492020.000000	4.2590e+001	3.4871e+001	
492030.000000	4.3045e+001	3.4871e+001	
492040.000000	4.3033e+001	3.4871e+001	
492050.000000	4.3140e+001	3.4869e+001	
492060.000000	4.3399e+001	3.4869e+001	
492070.000000	4.2776e+001	3.4869e+001	
492080.000000	4.2743e+001	3.4869e+001	
492090.000000	4.3024e+001	3.4867e+001	
492100.000000	4.2847e+001	3.4869e+001	
492110.000000	4.3317e+001	3.4875e+001	
492120.000000	4.3488e+001	3.4869e+001	
492130.000000	4.2627e+001	3.4871e+001	
492140.000000	4.2902e+001	3.4875e+001	
492150.000000	4.2902e+001	3.4873e+001	
492160.000000	4.2563e+001	3.4869e+001	
492170.000000	4.3585e+001	3.4871e+001	
492180.000000	4.3384e+001	3.4865e+001	
492190.000000	4.2841e+001	3.4867e+001	
492200.000000	4.3124e+001	3.4867e+001	
492210.000000	4.2691e+001	3.4875e+001	
492220.000000	4.2566e+001	3.4871e+001	
492230.000000	4.3613e+001	3.4871e+001	
492240.000000	4.3176e+001	3.4871e+001	
492250.000000	4.3008e+001	3.4871e+001	
492260.000000	4.3222e+001	3.4869e+001	
492270.000000	4.2496e+001	3.4871e+001	
492280.000000	4.2584e+001	3.4873e+001	
492290.000000	4.3320e+001	3.4869e+001	
492300.000000	4.3024e+001	3.4865e+001	
492310.000000	4.3274e+001	3.4871e+001	
492320.000000	4.3259e+001	3.4877e+001	
492330.000000	4.2688e+001	3.4875e+001	
492340.000000	4.2767e+001	3.4871e+001	
492350.000000	4.3027e+001	3.4869e+001	
492360.000000	4.2984e+001	3.4873e+001	
492370.000000	4.3121e+001	3.4871e+001	
492380.000000	4.2999e+001	3.4869e+001	
492390.000000	4.2892e+001	3.4875e+001	
492400.000000	4.2603e+001	3.4867e+001	
492410.000000	4.3311e+001	3.4867e+001	
492420.000000	4.3338e+001	3.4871e+001	
492430.000000	4.3195e+001	3.4873e+001	
492440.000000	4.3524e+001	3.4869e+001	
492450.000000	4.2459e+001	3.4873e+001	
492460.000000	4.2477e+001	3.4873e+001	
492470.000000	4.3179e+001	3.4877e+001	
492480.000000	4.2740e+001	3.4875e+001	
492490.000000	4.3478e+001	3.4873e+001	
492500.000000	4.3542e+001	3.4869e+001	
492510.000000	4.2755e+001	3.4869e+001	
492520.000000	4.3063e+001	3.4869e+001	
492530.000000	4.2923e+001	3.4873e+001	
492540.000000	4.2709e+001	3.4871e+001	
492550.000000	4.3625e+001	3.4871e+001	
492560.000000	4.3338e+001	3.4873e+001	
492570.000000	4.2691e+001	3.4863e+001	
492580.000000	4.3085e+001	3.4873e+001	
492590.000000	4.2825e+001	3.4869e+001	
492600.000000	4.2728e+001	3.4871e+001	
492610.000000	4.3713e+001	3.4869e+001	
492620.000000	4.3378e+001	3.4869e+001	
492630.000000	4.2850e+001	3.4869e+001	
492640.000000	4.3030e+001	3.4875e+001	
492650.000000	4.2673e+001	3.4871e+001	
492660.000000	4.2737e+001	3.4871e+001	
492670.000000	4.3286e+001	3.4871e+001	
492680.000000	4.3314e+001	3.4869e+001	
492690.000000	4.3036e+001	3.4869e+001	
492700.000000	4.2941e+001	3.4869e+001	
492710.000000	4.2770e+001	3.4867e+001	
492720.000000	4.2752e+001	3.4869e+001	
492730.000000	4.3243e+001	3.4875e+001	
